1.000000 0.000000 0.000000 78.621606
0.000000 1.000000 0.000000 -10.140096
0.000000 0.000000 1.000000 -25.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 77.150492
0.000000 1.000000 0.000000 -16.604967
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 77.150492
0.000000 1.000000 0.000000 -16.604967
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 75.204825
0.000000 1.000000 0.000000 -25.814945
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 77.497281
0.000000 1.000000 0.000000 -26.840710
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 79.012200
0.000000 1.000000 0.000000 -21.365099
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 79.012200
0.000000 1.000000 0.000000 -21.365099
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 79.997810
0.000000 1.000000 0.000000 -14.440276
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 72.299100
0.000000 1.000000 0.000000 -38.167925
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 71.912157
0.000000 1.000000 0.000000 -28.738922
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 58.569918
0.000000 1.000000 0.000000 -25.913506
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 57.387186
0.000000 1.000000 0.000000 -31.597191
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 57.387186
0.000000 1.000000 0.000000 -31.597191
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 54.096023
0.000000 1.000000 0.000000 -34.733256
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 48.947364
0.000000 1.000000 0.000000 -35.034847
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 43.789418
0.000000 1.000000 0.000000 -35.152688
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 43.789418
0.000000 1.000000 0.000000 -35.152688
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 37.017578
0.000000 1.000000 0.000000 -35.270452
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 30.246406
0.000000 1.000000 0.000000 -35.273151
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 29.578381
0.000000 1.000000 0.000000 -32.995297
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 28.585470
0.000000 1.000000 0.000000 -27.432076
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 28.585470
0.000000 1.000000 0.000000 -27.432076
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 26.581397
0.000000 1.000000 0.000000 -20.342985
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 26.581397
0.000000 1.000000 0.000000 -20.342985
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 24.091819
0.000000 1.000000 0.000000 -14.286959
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 24.091819
0.000000 1.000000 0.000000 -14.286959
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 20.923265
0.000000 1.000000 0.000000 -8.902607
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 20.923265
0.000000 1.000000 0.000000 -8.902607
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 16.268995
0.000000 1.000000 0.000000 -2.769923
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 16.268995
0.000000 1.000000 0.000000 -2.769923
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 10.793384
0.000000 1.000000 0.000000 2.614428
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 10.793384
0.000000 1.000000 0.000000 2.614428
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 5.525846
0.000000 1.000000 0.000000 6.469259
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 5.525846
0.000000 1.000000 0.000000 6.469259
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 0.378771
0.000000 1.000000 0.000000 9.312926
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 0.378771
0.000000 1.000000 0.000000 9.312926
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -5.016531
0.000000 1.000000 0.000000 11.433813
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -5.016531
0.000000 1.000000 0.000000 11.433813
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -11.470451
0.000000 1.000000 0.000000 12.948732
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -11.470451
0.000000 1.000000 0.000000 12.948732
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -17.002028
0.000000 1.000000 0.000000 13.438694
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -22.560389
0.000000 1.000000 0.000000 13.383130
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -22.560389
0.000000 1.000000 0.000000 13.383130
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -27.945450
0.000000 1.000000 0.000000 13.158900
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -33.285287
0.000000 1.000000 0.000000 12.463228
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -33.285287
0.000000 1.000000 0.000000 12.463228
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -40.951143
0.000000 1.000000 0.000000 10.002853
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -40.951143
0.000000 1.000000 0.000000 10.002853
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -48.558592
0.000000 1.000000 0.000000 6.458307
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -48.558592
0.000000 1.000000 0.000000 6.458307
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -54.764285
0.000000 1.000000 0.000000 2.585225
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -54.764285
0.000000 1.000000 0.000000 2.585225
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -58.890921
0.000000 1.000000 0.000000 -0.875436
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -62.798832
0.000000 1.000000 0.000000 -4.584175
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -62.798832
0.000000 1.000000 0.000000 -4.584175
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -66.651308
0.000000 1.000000 0.000000 -8.661098
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -70.227411
0.000000 1.000000 0.000000 -12.980113
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -70.227411
0.000000 1.000000 0.000000 -12.980113
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -74.677258
0.000000 1.000000 0.000000 -20.645968
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -74.677258
0.000000 1.000000 0.000000 -20.645968
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -77.531876
0.000000 1.000000 0.000000 -27.216702
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -77.531876
0.000000 1.000000 0.000000 -27.216702
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -78.809519
0.000000 1.000000 0.000000 -32.144752
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -78.809519
0.000000 1.000000 0.000000 -32.144752
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -79.798779
0.000000 1.000000 0.000000 -38.350445
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -79.798779
0.000000 1.000000 0.000000 -38.350445
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -80.014153
0.000000 1.000000 0.000000 -46.746382
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -80.014153
0.000000 1.000000 0.000000 -46.746382
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -79.075999
0.000000 1.000000 0.000000 -55.142319
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -79.075999
0.000000 1.000000 0.000000 -55.142319
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -77.250795
0.000000 1.000000 0.000000 -61.818915
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -77.250795
0.000000 1.000000 0.000000 -61.818915
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -74.878030
0.000000 1.000000 0.000000 -67.659567
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -74.878030
0.000000 1.000000 0.000000 -67.659567
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -71.461249
0.000000 1.000000 0.000000 -73.576877
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -71.461249
0.000000 1.000000 0.000000 -73.576877
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -66.715719
0.000000 1.000000 0.000000 -79.965091
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -66.715719
0.000000 1.000000 0.000000 -79.965091
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -61.397075
0.000000 1.000000 0.000000 -85.517360
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -61.397075
0.000000 1.000000 0.000000 -85.517360
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -55.808301
0.000000 1.000000 0.000000 -90.029264
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -55.808301
0.000000 1.000000 0.000000 -90.029264
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -48.558592
0.000000 1.000000 0.000000 -94.234534
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -48.558592
0.000000 1.000000 0.000000 -94.234534
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -40.210110
0.000000 1.000000 0.000000 -97.669567
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -40.210110
0.000000 1.000000 0.000000 -97.669567
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -32.909295
0.000000 1.000000 0.000000 -99.542226
0.000000 0.000000 1.000000 0.000000
0.000000 0.000000 0.000000 1.000000

1.000000 0.000000 0.000000 -32.909295
0.000000 1.000000 0.000000 -99.542226
